Job_Title,Salary_Estimate,Job_Description,Rating,Company_Name,Location,Headquarters,Size,Founded,Type_Of_Ownership,Industry,Sector,Revenue,Competitors,Hourly,min_salary,max_salary,average_salary,job_state,age_of_company,python_jd,spark_jd,excel,aws
Data Scientist - AI/ML,64 - 118 ,"We are looking for a passionate AI/ML Data Scientist to join us on the Digital Human research team. You will develop, manage and enhance the data acquisition pipelines essential for our digital human projects. You will be responsible for monitoring the data quality and carrying out quantitative analysis and visualization. You will also work closely with 3rd party data providing vendors to acquire appropriate data.
Responsibilities:
Contribute to the architecture design for developing data annotation pipelines
Develop functionalities, tools and enhanced features in data annotation pipeline
Maintain the database and export datasets in an easily accessible format for machine learning purposes
Create strategies and manage projects for digital human data acquisition from 3rd party providers
Conduct quantitative data analysis using a variety of datasets, including developing retrieval, processing, fusion, analysis, and visualization of various datasets",4.2,Epic Games,"San Francisco, CA",-1,1001 to 5000 Employees,1991,Company - Private,Video Games,Media,Unknown / Non-Applicable,-1,0,64,118,91.0, CA,29,0,0,0,0
Data Scientist - Nationwide Opportunities,64 - 118 ,"Bachelor’s degree in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.) or equivalent professional or military experience
Experience with ML fields, e.g., natural language processing, computer vision, statistical learning theory
4+ years of industry experience in predictive modeling, data science, and analysis
Experience in an ML engineer or data scientist role building and deploying ML models or hands on experience developing deep learning models
Experience writing code in Python, R, Scala, Java, C++ with documentation for reproducibility
Experience handling terabyte size datasets, diving into data to discover hidden patterns, using data visualization tools, writing SQL, and working with GPUs to develop models
Experience writing and speaking about technical concepts to business, technical, and lay audiences and giving data-driven presentations
Want to help the largest global enterprises derive business value through the adoption of Artificial Intelligence (AI) and Machine Learning (ML)? Excited by using massive amounts of disparate data to develop ML models? Eager to learn to apply ML to a diverse array of enterprise use cases? Thrilled to be a part of Amazon who has been pioneering and shaping the world’s AI/ML technology for decades?

At Amazon Web Services (AWS), we are helping large enterprises build ML models on the AWS Cloud. We are applying predictive technology to large volumes of data and against a wide spectrum of problems. AWS Professional Services works together with AWS customers to address their business needs using AI solutions.

AWS Professional Services is a unique consulting team. We pride ourselves on being customer obsessed and highly focused on the AI enablement of our customers. If you have experience with AI, including building ML models, we’d like to have you join our team. You will get to work with an innovative company, with great teammates, and have a lot of fun helping our customers. A successful candidate will be a person who enjoys diving deep into data, doing analysis, discovering root causes, and designing long-term solutions.

This is a customer-facing role and you will be required to travel to client locations and deliver professional services as needed.


Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

Pursuant to the Los Angeles Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

For employees based in Colorado, this position starts at $114,700 per year. A sign-on bonus and restricted stock units may be provided as part of the compensation package, in addition to a range of medical, financial, and/or other benefits, dependent on the position offered.",3.8,"Amazon Web Services, Inc.","East Palo Alto, CA",-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1,0,64,118,91.0, CA,26,1,0,0,1
Quantitative Modeler / Data Scientist,64 - 118 ,"As a Quantitative Modeler/data scientist you will conceptualize, develop and execute statistical, mathematical and econometric models for business decision making, risk assessment and strategic initiatives. Quantitative modeling team at the Umpqua bank provides quantitative solutions to business units across the bank. As an important member of the team, you will learn different models and modeling techniques that are used at the bank including but not limited to: financial planning models, fraud detection models, customer analytics, credit risk management, anti-money laundering and asset liability management. This position will also assist in addressing model validation requirements including remediation of validation findings.
This position will report to the Quantitative Modeling Manager. Ideal candidate will forge a strong partnership with business units across the bank and work with them to understand their business requirements and suggest analytical solutions as well as assist in remediating model findings as per MRM guidelines.
Functions",3.6,Umpqua Bank,"East Portland, OR",-1,1001 to 5000 Employees,1953,Company - Public,Banks & Credit Unions,Finance,$1 to $2 billion (USD),-1,0,64,118,91.0, OR,67,0,0,0,0
"Data Scientist, Momentum",64 - 118 ,"WHY YOU’LL LOVE THIS JOB
We believe that what a brand does is more important than what it says—we want you to help brands do amazing, unprecedented, wild things, creating experiences that people never forget.

WHY YOU’LL LOVE DOING IT AT MOMENTUM
Because the idea that a brand’s action is more important than its rhetoric is the key to our entire approach. It is all about the experience and we can—hands down, bar- none—create that better than anyone else. That’s not jargon or ego—it’s truth.
Experience creates the connections that lead to loyalty, advocacy and sales. So we imagine and create those things here, in what we call the total brand experience. And how we do it is with genius, dedication, strategic thinking and working together as one fearless, handsome troop. Before you get any ideas, it’s important you know we’re serious about taking care of each other here. So think on that. We work too closely not to have fun together. We work too smart not to make the world better. And we work too well not to continually push for more. Think on all that, too.





Required Skills

Required Experience",2.5,Momentum,"New York, NY",-1,1 to 50 Employees,-1,Company - Private,-1,-1,Less than $1 million (USD),-1,0,64,118,91.0, NY,-1,0,0,0,0
"AI/ML - Sr Data Scientist, Siri Data",64 - 118 ,"Summary
Posted: Feb 18, 2021
Weekly Hours: 40
Role Number:200223706
Do you get excited by driving product impact via measurement and evaluation, for products and services used by hundreds of millions of people globally? The vision for the Siri Data organization is to improve Siri by using data as the voice of our customers. Within this organization the mission of the Search Analytics team is to inform product evolution through measurement, evaluation, and analysis of the user experience. You will partner with Search engineering teams to improve search quality and guide feature development with data, to deliver amazing search experiences across iPhone, iPad, HomePod, Mac, Watch, tv, across dozens of languages.
Key Qualifications",4.3,Apple,"Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1,0,64,118,91.0, WA,44,0,0,0,0
Research Data Scientist,64 - 118 ,"The Center for Data Science at RTI International, one of the nation’s largest independent, nonprofit scientific research organizations, is seeking a Research Data Scientist with skills in advanced analytics (predictive modeling, machine learning, AI, microsimulation modeling, social network analysis, computer vision, text analytics, and natural language processing), modern software development for data science applications, and data visualization to work on projects in a variety of research domains, including public health, bioinformatics, criminal and social justice, public safety, survey science, engineering, education, and the environment. RTI’s mission is to improve the human condition, and our Center’s mission is to apply data science for social good. A successful candidate will work with a thriving team of 25+ data scientists, software developers, visual designers, and subject matter experts across RTI, solving important national problems, improving our local communities, and transforming research.

Responsibilities
Collaborate with a team of data scientists, software developers, visual designers, and subject matter experts to solve end-to-end problems using data science approaches, techniques, and methods",4.3,RTI International,"Durham, NC",-1,1001 to 5000 Employees,1958,Nonprofit Organization,Research & Development,Business Services,$500 million to $1 billion (USD),-1,0,64,118,91.0, NC,62,0,0,0,0
Data Scientist,64 - 118 ,"Job Description

Here at Intel we create world changing technology that enriches the lives of every person on earth. We are inspired to drive innovation that makes the world safer, builds healthy and vibrant communities and reaches around the globe to better society business and the planet. Our engineers are passionate about finding meaningful solutions for our customers greatest challenges and are united in our purpose to deliver on bold goals. The Data Platforms Group is looking for a passionate data scientist to join our Deep Learning Platform Validation Data Science team.
In this role you will:
Work on challenging projects that vary from data analysis and machine learning to automation and platform design",4.2,Intel,"Hillsboro, OR",-1,10000+ Employees,1968,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1,0,64,118,91.0, OR,52,0,0,0,0
Data Scientist (Optimization Team),115 ,"Company Description
Epsilon is the leader in outcome-based marketing. We enable marketing that’s built on proof, not promises. Through Epsilon PeopleCloud, the marketing platform for personalizing consumer journeys with performance transparency, Epsilon helps marketers anticipate, activate and prove measurable business outcomes. Powered by CORE ID®, the most accurate and stable identity management platform representing 200+ million people, Epsilon’s award-winning data and technology is rooted in privacy by design and underpinned by powerful AI. With more than 50 years of experience in personalization and performance working with the world’s top brands, agencies and publishers, Epsilon is a trusted partner leading CRM, digital media, loyalty and email programs. Positioned at the core of Publicis Groupe, Epsilon is a global company with over 8,000 employees in over 40 offices around the world. For more information, visit epsilon.com. Follow us on Twitter at @EpsilonMktg.
Job Description",3.6,Epsilon,"Chicago, IL",-1,5001 to 10000 Employees,1969,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$2 to $5 billion (USD),-1,0,115,0,57.5, IL,51,0,0,0,0
"Associate, Data Scientist, Optimization",115 ,"Innovate. Collaborate. Build. Create. Solve. The KPMG Digital Lighthouse is KPMG's award-winning Analytics & AI Center of Excellence recognized by clients and leading analyst firms in the US and globally. The KPMG Lighthouse is a curation of specialized technical capabilities and domain experts working across the digital landscape: applied data science, AI, data engineering and insights, software engineering, automation, and big data. Here, you'll work with a diverse team of professionals to explore and build solutions for clients in a multiplatform environment.
You'll be an important part of our high-energy, unique, fast-paced, and innovative culture that delivers with the agility of a tech startup and the backing of a leading global consulting firm. In this particular role, you'll work specifically in the AI Analytics & Engineering Community within the Digital Lighthouse, on a wide range of projects. From applied AI to optimization to big data platform engineering, your analytical and technical skills will drive real impact in the business world. At KPMG, our commitment to your career development helps to set us apart as an employer. We want to enhance your potential, both for yourself and as a contributor to our firm. That's why we provide every opportunity to expand your skills, knowledge and experiences through formal education and training programs, leadership development opportunities, and, as well as informal one-on-one coaching and mentoring from your KPMG colleagues.",3.9,KPMG,"Chicago, IL",-1,10000+ Employees,1987,Company - Private,Consulting,Business Services,$1 to $2 billion (USD),-1,0,115,0,57.5, IL,33,0,0,1,0
Quantitative Modeler / Data Scientist,115 ,"As a Quantitative Modeler/data scientist you will conceptualize, develop and execute statistical, mathematical and econometric models for business decision making, risk assessment and strategic initiatives. Quantitative modeling team at the Umpqua bank provides quantitative solutions to business units across the bank. As an important member of the team, you will learn different models and modeling techniques that are used at the bank including but not limited to: financial planning models, fraud detection models, customer analytics, credit risk management, anti-money laundering and asset liability management. This position will also assist in addressing model validation requirements including remediation of validation findings.
This position will report to the Quantitative Modeling Manager. Ideal candidate will forge a strong partnership with business units across the bank and work with them to understand their business requirements and suggest analytical solutions as well as assist in remediating model findings as per MRM guidelines.
Functions",3.6,Umpqua Bank,"East Portland, OR",-1,1001 to 5000 Employees,1953,Company - Public,Banks & Credit Unions,Finance,$1 to $2 billion (USD),-1,0,115,0,57.5, OR,67,0,0,0,0
"AI/ML - Data Scientist, Siri Data",115 ,"Summary
Posted: Feb 9, 2021
Weekly Hours: 40
Role Number:200221749
Do you get excited by driving product impact via measurement and evaluation, for products and services used by hundreds of millions of people globally? The vision for the Siri Data organization is to improve Siri by using data as the voice of our customers. Within this organization the mission of the Search Analytics team is to inform product evolution through measurement, evaluation, and analysis of the user experience. You will partner with Search engineering teams to improve search quality and guide feature development with data, to deliver amazing search experiences across iPhone, iPad, HomePod, Mac, Watch, tv, across dozens of languages.
Key Qualifications",4.3,Apple,"Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1,0,115,0,57.5, WA,44,0,0,0,0
Data Scientist - Nationwide Opportunities,115 ,"Bachelor’s degree in a highly quantitative field (Computer Science, Machine Learning, Operational Research, Statistics, Mathematics, etc.) or equivalent professional or military experience
Experience with ML fields, e.g., natural language processing, computer vision, statistical learning theory
4+ years of industry experience in predictive modeling, data science, and analysis
Experience in an ML engineer or data scientist role building and deploying ML models or hands on experience developing deep learning models
Experience writing code in Python, R, Scala, Java, C++ with documentation for reproducibility
Experience handling terabyte size datasets, diving into data to discover hidden patterns, using data visualization tools, writing SQL, and working with GPUs to develop models
Experience writing and speaking about technical concepts to business, technical, and lay audiences and giving data-driven presentations
Want to help the largest global enterprises derive business value through the adoption of Artificial Intelligence (AI) and Machine Learning (ML)? Excited by using massive amounts of disparate data to develop ML models? Eager to learn to apply ML to a diverse array of enterprise use cases? Thrilled to be a part of Amazon who has been pioneering and shaping the world’s AI/ML technology for decades?

At Amazon Web Services (AWS), we are helping large enterprises build ML models on the AWS Cloud. We are applying predictive technology to large volumes of data and against a wide spectrum of problems. AWS Professional Services works together with AWS customers to address their business needs using AI solutions.

AWS Professional Services is a unique consulting team. We pride ourselves on being customer obsessed and highly focused on the AI enablement of our customers. If you have experience with AI, including building ML models, we’d like to have you join our team. You will get to work with an innovative company, with great teammates, and have a lot of fun helping our customers. A successful candidate will be a person who enjoys diving deep into data, doing analysis, discovering root causes, and designing long-term solutions.

This is a customer-facing role and you will be required to travel to client locations and deliver professional services as needed.


Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us.

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

Pursuant to the Los Angeles Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.

For employees based in Colorado, this position starts at $114,700 per year. A sign-on bonus and restricted stock units may be provided as part of the compensation package, in addition to a range of medical, financial, and/or other benefits, dependent on the position offered.",3.8,"Amazon Web Services, Inc.","San Francisco, CA",-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1,0,115,0,57.5, CA,26,1,0,0,1
"AI/ML - Sr Data Scientist, Siri Data",115 ,"Summary
Posted: Feb 18, 2021
Weekly Hours: 40
Role Number:200223706
Do you get excited by driving product impact via measurement and evaluation, for products and services used by hundreds of millions of people globally? The vision for the Siri Data organization is to improve Siri by using data as the voice of our customers. Within this organization the mission of the Search Analytics team is to inform product evolution through measurement, evaluation, and analysis of the user experience. You will partner with Search engineering teams to improve search quality and guide feature development with data, to deliver amazing search experiences across iPhone, iPad, HomePod, Mac, Watch, tv, across dozens of languages.
Key Qualifications",4.3,Apple,"Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1,0,115,0,57.5, WA,44,0,0,0,0
"Data Scientist, Data Intelligence",115 ,"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.
Job Category
Products and Technology
Job Details
Department Overview: Data Science Apps (DSA)
The Data Science Apps (DSA) team, which sits within the broader Data Intelligence organisation, is a family of multi-talented technologists with backgrounds ranging from Artificial Intelligence to Finance. What connects us all is a shared curiosity for how to drive product strategy with data, a passion for getting the job done, and a healthy disregard for constraints.
Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records.",4.5,Salesforce,"San Francisco, CA",-1,10000+ Employees,1999,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1,0,115,0,57.5, CA,21,0,0,0,0
Data Scientist,115 ,"Tradeweb is looking to add a Data Scientist to its Data & Analytics team. Our Data Science team is responsible for managing the development and optimization of advanced analytics on a global scale across the company.
In this role, you will enjoy working with one of the richest financial data sets in the world, cutting edge technology, and the ability to see your insights turned into real products on a regular basis. The ideal candidate will have experience doing advanced data analysis, will have worked with large data stores, and will have experience building machine learning models. Candidates should be curious, focused on results, a self-starter, and have demonstrated success in using analytics to drive value in an organization.
Design, build, test and deliver new data science services and advanced analytics to Tradeweb globally
Develop scalable tools leveraging machine learning and/or deep learning models to solve real-world problems in areas such as time series predictions
Suggest, collect and synthesize requirements to create an effective roadmap towards the deployment of production-level machine learning applications",4.5,Tradeweb Markets LLC,"Jersey City, NJ",-1,501 to 1000 Employees,1997,Company - Public,Financial Transaction Processing,Finance,Unknown / Non-Applicable,-1,0,115,0,57.5, NJ,23,0,0,0,0
Energy Data Scientist,115 ,"The Challenge:
Are you excited at the prospect of unlocking the secrets held by data and enabling the visualization of new insights? Are you fascinated by the possibilities presented by the IoT, machine learning, and artificial intelligence advances? Do you have an interest or background in developing cutting-edge energy, resilience, and critical infrastructure solutions? In an increasingly connected world, massive amounts of structured and unstructured data open up new opportunities.
As a data scientist, you can turn these complex data sets into useful information to solve global challenges related to power, fuels, water, and critical infrastructure. We have an opportunity for you to use your analytical skills to improve our business. You’ll work closely with your customer to understand their questions and needs, then dig into their data-rich environment to find the pieces of their information puzzle. You’ll apply analytical skills and use the right combination of tools and frameworks to turn that set of disparate data points into objective answers to help clients make informed decisions. You’ll provide your customer with a deep understanding of their data, what it all means, and how they can use it. Join us as we use data science for good in consulting.
#LI-AH1, APC1, ID13-G",4.2,Booz Allen Hamilton,"Arlington, VA",-1,10000+ Employees,1914,Company - Public,Consulting,Business Services,$5 to $10 billion (USD),-1,0,115,0,57.5, VA,106,0,0,0,0
Data Scientist - Remote,115 ,"At Acxiom, our vision is to transform data into value for everyone. Our data products and analytical services enable marketers to recognize, better understand and then deliver highly applicable messages to consumers across any available channel. Acxiom's products enable true people-based marketing with identity resolution and rich descriptive and predictive audience segmentation. We are seeking an experienced Data Scientist with a versatile skill set to undertake data science supporting the development of next-generation products for Acxiom’s business.

As part of the Analytic Center of Excellence, the Data Scientist will work hands-on with Data Engineering & Pipelining, Machine Learning pipelines, and Cloud Technologies. The Data Scientist will build a scalable data pipeline & machine learning applications and solutions for our domestic and global businesses. The Data Scientist’s responsibilities include collaborating with internal and external stakeholders to identify appropriate data engineering solutions, solution requirements to maximize decision science efficacy. The Data Scientist will be a champion of technology-enabled repeatable process development leveraging the latest and greatest cloud platform tools for ML/AI technologies.



This role can be home-based in the US.
Homebased - Conway, Arkansas",3.7,Acxiom,Remote,-1,1001 to 5000 Employees,1969,Subsidiary or Business Segment,IT Services,Information Technology,$1 to $2 billion (USD),-1,0,115,0,57.5,-1,51,0,0,1,0
Data Scientist,115 ,"LOCATION 4287 Route 130 S Edgewater Park NJ US 08010
Overview
The Data Scientist I will support business areas including Merchandising, Allocations, Marketing, IT and Supply Chain Analytics teams with insights gained from analyzing Burlington and external data. This associate will utilize theirexperience using a variety of data mining/data analysis methods, using a variety of data tools building and implementing models, using/creating algorithms and creating/running simulations.
Burlington is committed to being an employer of choice. We offer a competitive wage and benefit package including a generous paid time off plan, a company matched 401(k) and an associate discount. Our associates make a difference in the lives of customers, colleagues, and our communities through various social responsibility initiatives. As a growing company, we offer a variety of professional development and career growth opportunities.",3.3,Burlington Stores,"Edgewater Park, NJ",-1,10000+ Employees,1972,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$5 to $10 billion (USD),-1,0,115,0,57.5, NJ,48,0,0,0,0
Data Scientist,115 ,"Accelerate Your Career
Drive global technology

With more than $2 billion in revenues, CDK Global is a leading global provider of integrated information technology and digital marketing solutions to the automotive retail and adjacent industries. Focused on enabling end-to-end automotive commerce, CDK provides solutions to dealers in more than 100 countries around the world, serving approximately 28,000 retail locations and most automotive manufacturers. CDK Global solutions automate and integrate critical processes from pre-sale targeted advertising to the sale, financing, insurance, parts supply, repair and maintenance of vehicles, with an increasing focus on utilizing data analytics and predictive intelligence.

We’re large enough to make a difference but small enough for your voice to be heard. This means that we are an organization where every person matters. You can make an impact on the success of our business and that of our customers regardless of what career you decide to pursue.",3.5,CDK Global,"Hoffman Estates, IL",-1,5001 to 10000 Employees,2014,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1,0,115,0,57.5, IL,6,0,0,0,0
Data Scientist,115 ,"Grainger is a global leading broad line supplier of facilities maintenance products serving businesses and institutions. Our 18,000 employees are driven to serve customers and the community in exceptional ways focusing on delivering the highest level of service. The Grainger team works closely with customers to better understand their challenges and provide cost-saving solutions. Grainger's employees serve customers more than 115,000 times every day through multiple channels. As part of a high-performing team, you’ll be able to develop your talents, and make a difference. Grainger is a Fortune 500 company and a perennial member of Fortune magazine's Most Admired Companies list.

This role typically is located in either our downtown Chicago office or our Lake Forest headquarters, but due to COVID-19 will be fully virtual until further notice. Once these office locations have a return to work plan, the team member will be required to be on-site.",3.9,Grainger,"Chicago, IL",-1,10000+ Employees,1927,Company - Public,Wholesale,Business Services,$10+ billion (USD),-1,0,115,0,57.5, IL,93,0,0,0,0
Research Data Scientist,115 ,"The Infrastructure Quantitative Engineering group is responsible for the strategic analysis to support and enable the continued growth critical to Facebook’s infrastructure organization. We are applied quantitative and computational experts using math, statistics and machine learning to measure & optimize cost, performance, reliability and efficiency of Facebook’s infrastructure & global telecom systems to deliver the best experience to our global audience. The ideal candidate will be passionate about Facebook, have strong analytical and modeling aptitude and has experience using data to drive cost effective decision making.
Build pragmatic, scalable, and statistically rigorous solutions to large-scale web, mobile and data infrastructure problems by leveraging or developing state-of-the-art statistical and machine learning methodologies on top of Facebook's unparalleled data infrastructure
Work cross-functionally to define problem statements, collect data, build analytical models and make recommendations
Build and maintain data driven optimization models, experiments, forecasting algorithms, and machine learning models
#LI-REMOTE",4.4,Facebook,"Menlo Park, CA",-1,10000+ Employees,2004,Company - Public,Internet,Information Technology,$5 to $10 billion (USD),-1,0,115,0,57.5, CA,16,0,0,0,0
"Product Data Scientist, Discover",115 ,"Snap Inc. is a camera company. We believe that reinventing the camera represents our greatest opportunity to improve the way people live and communicate. Our products empower people to express themselves, live in the moment, learn about the world, and have fun together.
Snapchat is the camera used by millions of people every day to Snap with family, watch Stories from friends, see events from around the world, and explore expertly curated content from top publishers. In short, we are a passionate team working hard to build the best platform in the world for communication and storytelling.
We are looking for a Data Scientist to join our Product team at Snap Inc! Working from our San Francisco office, you will use data to help the team understand what is working, what to improve and what gaps we have. Partnering with Product, Design and Engineering, you will be a core member in driving our overall roadmap and long-term strategy
What you’ll do:",4.0,Snapchat,"San Francisco, CA",-1,1001 to 5000 Employees,2011,Company - Public,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,115,0,57.5, CA,9,0,0,0,0
Data Scientist-Junior,115 ,"Business Group Highlights


Defense
The Defense group supports the Department of Defense (DoD) mission to keep our homeland and its citizens safe. We provide solutions to improve the Nation's defense by providing software, systems engineering, IT, training and logistics and fleet management solutions.


Responsibilities

This position is for a large contract for the Army, providing leadership and support existing systems, processes, and policies as well as working to implement new technologies and processes in support of the client’s mission to provide Intelligence training and technologies to military personnel.",3.6,Perspecta,"Washington, DC",-1,10000+ Employees,2018,Company - Public,Aerospace & Defense,Aerospace & Defense,Unknown / Non-Applicable,-1,0,115,0,57.5, DC,2,0,0,0,0
Data Scientist,115 ,"About City of Hope
City of Hope, an innovative biomedical research, treatment and educational institution with over 6000 employees, is dedicated to the prevention and cure of cancer and other life-threatening diseases and guided by a compassionate, patient-centered philosophy.

Founded in 1913 and headquartered in Duarte, California, City of Hope is a remarkable non-profit institution, where compassion and advanced care go hand-in-hand with excellence in clinical and scientific research. City of Hope is a National Cancer Institute designated Comprehensive Cancer Center and a founding member of the National Comprehensive Cancer Network, an alliance of the nation’s leading cancer centers that develops and institutes standards of care for cancer treatment.

Position Summary
The Data Scientist in this role will query and analyze large complex datasets to discover insights to apply to an evolving cancer care delivery environment. The Data Scientist will use data mining, statistics and machine learning to understand relationships and patterns in data, build predictive models and propose actionable solutions.










City of Hope is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, religion, color, national origin, sex, sexual orientation, gender identity, age, status as a protected veteran, or status as a qualified individual with disability.",3.5,City of Hope,"Duarte, CA",-1,5001 to 10000 Employees,1913,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),-1,0,115,0,57.5, CA,107,0,0,1,0
Sr Data Scientist,115 ,"Job Summary:
Cloud Platform Engineering creates software solutions in the cloud and for Disney teams to operate in the cloud. We enable them to do more in the cloud securely, and in less time. You will be the first Data Scientist to join this team! We do so by providing:
cloud account provisioning and automation
centralized cloud logging, operational and best practices insights
cloud cost related analytics and avoidance recommendations

Responsibilities:",4.1,The Walt Disney Company (Corporate),"Seattle, WA",-1,10000+ Employees,1923,Company - Public,Motion Picture Production & Distribution,Media,$10+ billion (USD),-1,0,115,0,57.5, WA,97,0,0,0,0
Research Data Scientist,115 ,"IAI is looking for a talented research scientist to contribute to research and development efforts in machine learning, graph theory, and scientific software development. The candidate will incorporate novel ideas and improve the state of the art on advanced projects related to processing of large networks, analyzing data in high dimensions and implementing high performance computing software. Additionally, the candidate will develop a portfolio of related research by extending existing work and proposing new methods with novel application domains.

You are highly encouraged to apply if you enjoy working with data and algorithms, passionate about understanding how things work, want to solve complex problems and strive to stay current on the technology and literature in areas of high performance computing, network analysis and machine learning.",3.7,Intelligent Automation,"Rockville, MD",-1,51 to 200 Employees,1987,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$25 to $50 million (USD),-1,0,115,0,57.5, MD,33,0,0,0,0
Sr Data Scientist,115 ,"Leads and participates in the development, validation and delivery of algorithms, statistical models and reporting tools. Solves complex analytical problems.
Develops and/or uses algorithms and statistical predictive models and determines analytical approaches and modeling techniques to evaluate scenarios and potential future outcomes. Performs analyses of structured and unstructured data to solve multiple and/or complex business problems utilizing advanced statistical techniques and mathematical analyses and broad knowledge of the organization and/or industry. Collaborates with business partners to understand their problems and goals, develop predictive modeling, statistical analysis, data reports and performance metrics. Develops and participates in presentations and consultations to existing and prospective constituents on analytics results and solutions. Interacts with internal and external peers and managers to exchange complex information related to areas of specialization. Use strong knowledge in algorithms and predictive models to investigate problems, detect patterns and recommend solutions. Use strong programming skills to explore, examine and interpret large volumes of data in various forms.

Required Qualifications
Demonstrates strong ability to communicate technical concepts and implications to business partners.
Anticipates and prevents problems and roadblocks before they occur.
Strong knowledge of advanced analytics tools and languages to analyze large data sets from multiple data sources.
Demonstrates proficiency in most areas of mathematical analysis methods, machine learning, statistical analyses, and predictive modeling and in-depth specialization in some areas.


5 or more years of progressively complex related experience.


Bachelor's degree or equivalent work experience in Mathematics, Statistics, Computer Science, Business Analytics, Economics, Physics, Engineering, or related discipline.
Master’s degree or PhD preferred.


At CVS Health, we are joined in a common purpose: helping people on their path to better health. We are working to transform health care through innovations that make quality care more accessible, easier to use, less expensive and patient-focused. Working together and organizing around the individual, we are pioneering a new approach to total health that puts people at the heart.",3.1,CVS Health,"Chicago, IL",-1,10000+ Employees,1963,Company - Public,Health Care Services & Hospitals,Health Care,$10+ billion (USD),-1,0,115,0,57.5, IL,57,0,0,0,0
Senior Data Scientist (Remote-friendly),115 ,"At Noom, we use scientifically proven methods to help our users create healthier lifestyles, and manage important conditions like Type-II Diabetes, Obesity, and Hypertension. Our Engineering team is at the forefront of this challenge, solving complex technical and UX problems on our mobile apps that center around habits, behavior, and lifestyle.
We are looking for a Data Scientist to join our Data team and help us ensure that we apply the best approaches to data analysis and research, artificial intelligence, and machine learning.
What You’ll Like About Us:
We work on problems that affect the lives of real people. Our users depend on us to make positive changes to their health and their lives.
We base our work on scientifically-proven, peer-reviewed methodologies that are designed by medical professionals.",4.3,Noom Inc.,"New York, NY",-1,1001 to 5000 Employees,2008,Company - Private,"Health, Beauty, & Fitness",Consumer Services,Unknown / Non-Applicable,-1,0,115,0,57.5, NY,12,0,0,0,0
Data Scientist,115 ,"Key Accountabilities
The Advanced Analytics - Data Scientist would be a hands-on problem solver with a business oriented, results driven , self-starter mindset . In order to succeed in this role the applicant should be a very strong team player , eager to take on challenges and responsibility of increasing complexity, have impeccable attention to detail , be able to work independently , able to successfully complete analytics projects within time with the business outcome in mind, apply scientific rigor to analyses and models, be able to improvise and solve problems in the absence of perfect data and be able to simplify and communicate complex results to key business stakeholders via presentation and visualization tools.
Ideal candidate will design , develop, and execute key quantitative/modeling projects to drive improvement in retention and acquisition win-rates as well as contribution margin / profitability. Excellent communication and inter-personal skills are vital to success in this role.",3.5,Vistra Corporate Services Company,"Irving, TX",-1,5001 to 10000 Employees,1996,Subsidiary or Business Segment,Utilities,"Oil, Gas, Energy & Utilities",Less than $1 million (USD),-1,0,115,0,57.5, TX,24,0,0,1,0
